scroll,z,k,seed,variant,x,y,inside,capped
PHerc0257,5994,10,20276909,no-division,4957.295838884809,4255.338010340838,1,0
PHerc0257,5994,11,20277909,as-is,4194.7554862634315,4965.682790559107,1,0
PHerc0257,5994,11,20277909,no-division,4523.7554862634315,5349.682790559107,1,0
PHerc0257,5994,12,20278909,as-is,4359.152391089846,5065.13193149623,1,0
PHerc0257,5994,12,20278909,no-division,4321.152391089846,5256.13193149623,1,0
PHerc0257,5994,13,20279909,as-is,4336.7748392935355,5137.120178584893,1,0
PHerc0257,5994,13,20279909,no-division,4439.7748392935355,5173.120178584893,1,0
PHerc0257,5994,14,20280909,as-is,4291.057155292897,5162.028869275671,1,0
PHerc0257,5994,14,20280909,no-division,4579.057155292897,5245.028869275671,1,0
PHerc0257,5994,15,20281909,as-is,4363.052064781704,5124.25942086332,1,0
PHerc0257,5994,15,20281909,no-division,4355.052064781704,5135.25942086332,1,0
PHerc0257,5994,16,20282909,as-is,4290.717084179172,5118.314398932059,1,0
PHerc0257,5994,16,20282909,no-division,4614.717084179172,5290.314398932059,1,0
PHerc0257,5994,17,20283909,as-is,4302.118683135475,4992.24257291323,1,0
PHerc0257,5994,17,20283909,no-division,4332.118683135475,5254.24257291323,1,0
PHerc0257,5994,18,20284909,as-is,4298.280887357803,5201.698888717069,1,0
PHerc0257,5994,18,20284909,no-division,4428.280887357803,5277.698888717069,1,0
PHerc0257,5994,19,20285909,as-is,4233.880537818121,5052.248039995406,1,0
PHerc0257,5994,19,20285909,no-division,4436.880537818121,5171.248039995406,1,0
PHerc0257,6615,0,20267530,as-is,3796.013886045543,5034.97830951986,1,0
PHerc0257,6615,0,20267530,no-division,4654.013886045543,4472.97830951986,1,0
PHerc0257,6615,1,20268530,as-is,4666.196250981719,4489.879531562736,1,0
PHerc0257,6615,1,20268530,no-division,4616.196250981719,4450.879531562736,1,0
PHerc0257,6615,2,20269530,as-is,4654.538906305942,4488.181543230437,1,0
PHerc0257,6615,2,20269530,no-division,4465.538906305942,4514.181543230437,1,0
PHerc0257,6615,3,20270530,as-is,4031.461759316644,5243.770870270662,1,0
PHerc0257,6615,3,20270530,no-division,4601.461759316644,4481.770870270662,1,0
PHerc0257,6615,4,20271530,as-is,3988.291412577136,5174.8216899043455,1,0
PHerc0257,6615,4,20271530,no-division,4638.291412577136,4487.8216899043455,1,0
PHerc0257,6615,5,20272530,as-is,3802.613550180482,5011.71150722901,1,0
PHerc0257,6615,5,20272530,no-division,4657.613550180482,4497.71150722901,1,0
PHerc0257,6615,6,20273530,as-is,3799.7101609799333,5043.140258753284,1,0
PHerc0257,6615,6,20273530,no-division,4472.710160979934,4467.140258753284,1,0
PHerc0257,6615,7,20274530,as-is,3793.6054658665335,5044.932128196081,1,0
PHerc0257,6615,7,20274530,no-division,4445.605465866533,4330.932128196081,1,0
PHerc0257,6615,8,20275530,as-is,3802.864368163656,5008.673947240456,1,0
PHerc0257,6615,8,20275530,no-division,4613.864368163656,4486.673947240456,1,0
PHerc0257,6615,9,20276530,as-is,3818.3690130544,5022.405276650315,1,0
PHerc0257,6615,9,20276530,no-division,4615.3690130544,4491.405276650315,1,0
PHerc0257,6615,10,20277530,as-is,3791.272701510975,4998.359895935251,1,0
PHerc0257,6615,10,20277530,no-division,4434.272701510975,4437.359895935251,1,0
PHerc0257,6615,11,20278530,as-is,4649.263588590478,4466.876687319382,1,0
PHerc0257,6615,11,20278530,no-division,4491.263588590478,4536.876687319382,1,0
PHerc0257,6615,12,20279530,as-is,3808.5975582902583,4995.135452228848,1,0
PHerc0257,6615,12,20279530,no-division,4635.597558290258,4510.135452228848,1,0
PHerc0257,6615,13,20280530,as-is,3790.3144397406254,4995.332632872083,1,0
PHerc0257,6615,13,20280530,no-division,4624.314439740625,4467.332632872083,1,0
PHerc0257,6615,14,20281530,as-is,3888.308365432241,5172.65157341753,1,0
PHerc0257,6615,14,20281530,no-division,4650.308365432241,4501.65157341753,1,0
PHerc0257,6615,15,20282530,as-is,3606.8916222084945,5374.6798619908395,1,0
PHerc0257,6615,15,20282530,no-division,4646.8916222084945,4515.6798619908395,1,0
PHerc0257,6615,16,20283530,as-is,3974.139908776409,5211.405030540293,1,0
PHerc0257,6615,16,20283530,no-division,4640.139908776409,4513.405030540293,1,0
PHerc0257,6615,17,20284530,as-is,3967.056720313312,5191.7119829961775,1,0
PHerc0257,6615,17,20284530,no-division,4648.056720313312,4498.7119829961775,1,0
PHerc0257,6615,18,20285530,as-is,4662.477579378445,4461.559837809602,1,0
PHerc0257,6615,18,20285530,no-division,4654.477579378445,4463.559837809602,1,0
PHerc0257,6615,19,20286530,as-is,3812.1289643361365,5034.851070610442,1,0
PHerc0257,6615,19,20286530,no-division,4652.128964336136,4484.851070610442,1,0
PHerc0257,7237,0,20268152,as-is,4043.3459316821245,3979.8705476514447,1,0
PHerc0257,7237,0,20268152,no-division,4105.3459316821245,4389.870547651444,1,0
PHerc0257,7237,1,20269152,as-is,4072.4575779609386,4013.4321060639113,1,0
PHerc0257,7237,1,20269152,no-division,4135.457577960939,4388.432106063911,1,0
PHerc0257,7237,2,20270152,as-is,4130.461894509982,4197.590548049438,1,0
PHerc0257,7237,2,20270152,no-division,4077.461894509982,4377.590548049438,1,0
PHerc0257,7237,3,20271152,as-is,4193.2907285736155,4513.929019935815,1,0
PHerc0257,7237,3,20271152,no-division,4145.2907285736155,4426.929019935815,1,0
PHerc0257,7237,4,20272152,as-is,4046.663824527127,3986.0835979210324,1,0
PHerc0257,7237,4,20272152,no-division,4074.663824527127,4365.083597921032,1,0
PHerc0257,7237,5,20273152,as-is,4567.563721403932,3619.5998511274897,1,0
PHerc0257,7237,5,20273152,no-division,4106.563721403932,4390.59985112749,1,0
PHerc0257,7237,6,20274152,as-is,4220.393256813328,4423.722948938177,1,0
PHerc0257,7237,6,20274152,no-division,4045.3932568133278,4360.722948938177,1,0
PHerc0257,7237,7,20275152,as-is,4150.472728169062,4497.780511397942,1,0
PHerc0257,7237,7,20275152,no-division,4101.472728169062,4387.780511397942,1,0
PHerc0257,7237,8,20276152,as-is,4056.0530656693245,4029.976853571673,1,0
PHerc0257,7237,8,20276152,no-division,4091.0530656693245,4381.976853571673,1,0
PHerc0257,7237,9,20277152,as-is,4077.3801831017436,3990.644830206424,1,0
PHerc0257,7237,9,20277152,no-division,4140.380183101744,4385.644830206424,1,0
PHerc0257,7237,10,20278152,as-is,4151.194844960263,4520.533350264666,1,0
PHerc0257,7237,10,20278152,no-division,4091.1948449602633,4361.533350264666,1,0
PHerc0257,7237,11,20279152,as-is,4128.227724036804,4025.1616109497936,1,0
PHerc0257,7237,11,20279152,no-division,4087.227724036804,4353.161610949794,1,0
PHerc0257,7237,12,20280152,as-is,4139.216613740298,4376.1164231630055,1,0
PHerc0257,7237,12,20280152,no-division,4093.2166137402983,4366.1164231630055,1,0
PHerc0257,7237,13,20281152,as-is,4379.361984089552,3448.360127660191,1,0
PHerc0257,7237,13,20281152,no-division,4078.3619840895517,4367.360127660191,1,0
PHerc0257,7237,14,20282152,as-is,4073.1289316993243,4016.38952429066,1,0
PHerc0257,7237,14,20282152,no-division,4129.128931699324,4385.38952429066,1,0
PHerc0257,7237,15,20283152,as-is,4084.268926294877,4005.3772142336575,1,0
PHerc0257,7237,15,20283152,no-division,4147.268926294877,4325.3772142336575,1,0
PHerc0257,7237,16,20284152,as-is,4068.0457993315767,4010.160115434841,1,0
PHerc0257,7237,16,20284152,no-division,4166.045799331577,4387.160115434841,1,0
PHerc0257,7237,17,20285152,as-is,4087.7854267896937,4003.808643144792,1,0
PHerc0257,7237,17,20285152,no-division,4083.7854267896937,4396.808643144792,1,0
PHerc0257,7237,18,20286152,as-is,4193.292721149538,4392.146042640303,1,0
PHerc0257,7237,18,20286152,no-division,4111.292721149538,4353.146042640303,1,0
PHerc0257,7237,19,20287152,as-is,4078.474077876026,3993.0207342411695,1,0
PHerc0257,7237,19,20287152,no-division,4181.474077876026,4415.0207342411695,1,0
PHerc0257,7858,0,20268773,as-is,4220.792739812653,3801.1131092418955,1,0
PHerc0257,7858,0,20268773,no-division,4072.792739812653,3770.1131092418955,1,0
PHerc0257,7858,1,20269773,as-is,4286.18676165458,3816.3248729351317,1,0
PHerc0257,7858,1,20269773,no-division,3786.1867616545796,3885.3248729351317,1,0
PHerc0257,7858,2,20270773,as-is,4270.557868224419,3794.2330832187877,1,0
PHerc0257,7858,2,20270773,no-division,3783.5578682244186,3865.2330832187877,1,0
PHerc0257,7858,3,20271773,as-is,4206.6401295866,3820.8345472444785,1,0
PHerc0257,7858,3,20271773,no-division,3880.6401295866,3644.8345472444785,1,0
PHerc0257,7858,4,20272773,as-is,4288.888586072695,3761.2815565107076,1,0
PHerc0257,7858,4,20272773,no-division,3779.888586072695,3868.2815565107076,1,0
PHerc0257,7858,5,20273773,as-is,4300.509682073702,3790.4683856041584,1,0
PHerc0257,7858,5,20273773,no-division,3779.5096820737017,3876.4683856041584,1,0
PHerc0257,7858,6,20274773,as-is,4123.492087205055,3819.6969915479726,1,0
PHerc0257,7858,6,20274773,no-division,3781.4920872050557,3870.6969915479726,1,0
PHerc0257,7858,7,20275773,as-is,4301.196605367607,3790.0701845597246,1,0
PHerc0257,7858,7,20275773,no-division,3779.196605367607,3869.0701845597246,1,0
PHerc0257,7858,8,20276773,as-is,4188.516822974949,3748.43262804403,1,0
PHerc0257,7858,8,20276773,no-division,3762.516822974949,3876.43262804403,1,0
PHerc0257,7858,9,20277773,as-is,4291.210949233,3767.952375790242,1,0
PHerc0257,7858,9,20277773,no-division,3786.210949233,3876.952375790242,1,0
PHerc0257,7858,10,20278773,as-is,4301.070136689344,3792.6733030205446,1,0
PHerc0257,7858,10,20278773,no-division,3892.0701366893436,3655.6733030205446,1,0
PHerc0257,7858,11,20279773,as-is,4234.982441258483,3796.6113453052762,1,0
PHerc0257,7858,11,20279773,no-division,3787.982441258483,3881.6113453052762,1,0
PHerc0257,7858,12,20280773,as-is,4288.974090894688,3820.186976426827,1,0
PHerc0257,7858,12,20280773,no-division,3790.974090894688,3877.186976426827,1,0
PHerc0257,7858,13,20281773,as-is,4304.589324230649,3788.930390746138,1,0
PHerc0257,7858,13,20281773,no-division,3782.5893242306493,3866.930390746138,1,0
PHerc0257,7858,14,20282773,as-is,4245.665218150497,3861.248515038668,1,0
PHerc0257,7858,14,20282773,no-division,3880.665218150497,3685.248515038668,1,0
PHerc0257,7858,15,20283773,as-is,4274.989823687082,3807.9404153758683,1,0
PHerc0257,7858,15,20283773,no-division,4052.989823687082,3814.9404153758683,1,0
PHerc0257,7858,16,20284773,as-is,4282.421274958493,3777.9735285762195,1,0
PHerc0257,7858,16,20284773,no-division,4044.4212749584935,3830.9735285762195,1,0
PHerc0257,7858,17,20285773,as-is,4202.862217371448,3770.077596592113,1,0
PHerc0257,7858,17,20285773,no-division,3746.8622173714484,3588.077596592113,1,0
PHerc0257,7858,18,20286773,as-is,4277.259841904655,3771.715468117341,1,0
PHerc0257,7858,18,20286773,no-division,3769.2598419046553,3866.715468117341,1,0
PHerc0257,7858,19,20287773,as-is,4300.510426124064,3792.6858330137084,1,0
PHerc0257,7858,19,20287773,no-division,3895.510426124064,3622.6858330137084,1,0
PHerc0257,8479,0,20269394,as-is,-300.28580513507984,5069.116318586089,0,0
PHerc0257,8479,0,20269394,no-division,4092.7141948649205,3566.1163185860887,1,0
PHerc0257,8479,1,20270394,as-is,-152.34863978360363,5270.3368642009455,0,0
PHerc0257,8479,1,20270394,no-division,4111.651360216396,3501.3368642009455,1,0
PHerc0257,8479,2,20271394,as-is,4077.0808024343532,3897.042241931865,1,0
PHerc0257,8479,2,20271394,no-division,4132.080802434353,3523.042241931865,1,0
PHerc0257,8479,3,20272394,as-is,-268.3564334126804,5146.762840169987,0,0
PHerc0257,8479,3,20272394,no-division,4076.6435665873196,3944.7628401699867,1,0
PHerc0257,8479,4,20273394,as-is,4104.093938800532,3622.298145534606,1,0
PHerc0257,8479,4,20273394,no-division,4131.093938800532,3592.298145534606,1,0
PHerc0257,8479,5,20274394,as-is,4124.868672843102,3853.6273853480575,1,0
PHerc0257,8479,5,20274394,no-division,4000.868672843102,3450.6273853480575,1,0
PHerc0257,8479,6,20275394,as-is,4070.4238329081345,3612.848970563117,1,0
PHerc0257,8479,6,20275394,no-division,4103.4238329081345,3573.848970563117,1,0
PHerc0257,8479,7,20276394,as-is,4068.3137416642476,3625.6903176514243,1,0
PHerc0257,8479,7,20276394,no-division,4125.313741664248,3564.6903176514243,1,0
PHerc0257,8479,8,20277394,as-is,4071.987689244086,3583.8310854216384,1,0
PHerc0257,8479,8,20277394,no-division,4085.987689244086,3568.8310854216384,1,0
PHerc0257,8479,9,20278394,as-is,-161.34433606966718,5189.045128602976,0,0
PHerc0257,8479,9,20278394,no-division,4190.655663930333,3854.0451286029756,1,0
PHerc0257,8479,10,20279394,as-is,4094.7808130241983,3906.617607156565,1,0
PHerc0257,8479,10,20279394,no-division,4152.780813024198,3567.617607156565,1,0
PHerc0257,8479,11,20280394,as-is,-212.04859371019847,5183.166264055959,0,0
PHerc0257,8479,11,20280394,no-division,4098.9514062898015,3478.166264055959,1,0
PHerc0257,8479,12,20281394,as-is,-157.55094287973589,5253.144952014118,0,0
PHerc0257,8479,12,20281394,no-division,4113.449057120264,3515.1449520141177,1,0
PHerc0257,8479,13,20282394,as-is,-271.92495034204296,5151.726744359569,0,0
PHerc0257,8479,13,20282394,no-division,4198.075049657957,3847.7267443595692,1,0
PHerc0257,8479,14,20283394,as-is,4080.214794366712,3570.6976246413933,1,0
PHerc0257,8479,14,20283394,no-division,4127.214794366711,3575.6976246413933,1,0
PHerc0257,8479,15,20284394,as-is,4126.044227770484,3609.5998988006936,1,0
PHerc0257,8479,15,20284394,no-division,4004.0442277704847,3427.5998988006936,1,0
PHerc0257,8479,16,20285394,as-is,-382.4605048537994,5113.934371559518,0,0
PHerc0257,8479,16,20285394,no-division,4147.5394951462,3568.934371559518,1,0
PHerc0257,8479,17,20286394,as-is,-172.43265719391275,5129.866757174769,0,0
PHerc0257,8479,17,20286394,no-division,4100.567342806087,3572.866757174769,1,0
PHerc0257,8479,18,20287394,as-is,-284.02215962356786,5171.417542676667,0,0
PHerc0257,8479,18,20287394,no-division,4148.977840376432,3857.417542676667,1,0
PHerc0257,8479,19,20288394,as-is,4086.238091502477,3912.9556832740595,1,0
PHerc0257,8479,19,20288394,no-division,4128.238091502477,3925.9556832740595,1,0
PHerc0257,9100,0,20270015,as-is,1069.1227254438347,4436.491793307495,1,0
PHerc0257,9100,0,20270015,no-division,4208.1227254438345,3653.491793307495,1,0
PHerc0257,9100,1,20271015,as-is,1140.8779033558747,4455.385062846115,1,0
PHerc0257,9100,1,20271015,no-division,4122.877903355875,3612.385062846115,1,0
PHerc0257,9100,2,20272015,as-is,1083.6485389066502,4430.187908324837,1,0
PHerc0257,9100,2,20272015,no-division,4134.64853890665,3605.187908324837,1,0
PHerc0257,9100,3,20273015,as-is,853.8001364206254,4544.336575929057,1,0
PHerc0257,9100,3,20273015,no-division,4181.800136420626,3645.3365759290573,1,0
PHerc0257,9100,4,20274015,as-is,1049.2898414652764,4398.781404927103,1,0
PHerc0257,9100,4,20274015,no-division,4137.289841465276,3625.781404927103,1,0
PHerc0257,9100,5,20275015,as-is,1102.1062206088266,4398.484713819633,1,0
PHerc0257,9100,5,20275015,no-division,4131.106220608826,3623.484713819633,1,0
PHerc0257,9100,6,20276015,as-is,1063.5170106628373,4452.801888432686,1,0
PHerc0257,9100,6,20276015,no-division,4123.5170106628375,3619.8018884326857,1,0
PHerc0257,9100,7,20277015,as-is,985.106974923287,4517.098743444072,1,0
PHerc0257,9100,7,20277015,no-division,4146.1069749232865,3569.098743444072,1,0
PHerc0257,9100,8,20278015,as-is,1039.928931020014,4419.693351131386,1,0
PHerc0257,9100,8,20278015,no-division,4128.928931020014,3608.6933511313864,1,0
PHerc0257,9100,9,20279015,as-is,1052.997393149491,4393.4600190314195,1,0
PHerc0257,9100,9,20279015,no-division,4177.9973931494915,3555.4600190314195,1,0
PHerc0257,9100,10,20280015,as-is,1062.884674525131,4430.405742194197,1,0
PHerc0257,9100,10,20280015,no-division,4088.8846745251312,3556.405742194197,1,0
PHerc0257,9100,11,20281015,as-is,1022.837149955843,4427.272754390544,1,0
PHerc0257,9100,11,20281015,no-division,4131.837149955843,3611.272754390544,1,0
PHerc0257,9100,12,20282015,as-is,1008.6852573771534,4471.469922481161,1,0
PHerc0257,9100,12,20282015,no-division,4187.685257377154,3629.469922481161,1,0
PHerc0257,9100,13,20283015,as-is,974.8125875124897,4473.849391128515,1,0
PHerc0257,9100,13,20283015,no-division,4207.81258751249,3411.849391128515,1,0
PHerc0257,9100,14,20284015,as-is,899.9545402057963,4469.12350406963,1,0
PHerc0257,9100,14,20284015,no-division,4181.954540205797,3590.12350406963,1,0
PHerc0257,9100,15,20285015,as-is,925.6696117583597,4502.004982695543,1,0
PHerc0257,9100,15,20285015,no-division,4130.66961175836,3550.004982695543,1,0
PHerc0257,9100,16,20286015,as-is,993.4944952126543,4461.31718845862,1,0
PHerc0257,9100,16,20286015,no-division,4129.494495212654,3621.31718845862,1,0
PHerc0257,9100,17,20287015,as-is,1085.1613505295381,4406.421199877779,1,0
PHerc0257,9100,17,20287015,no-division,4173.161350529538,3626.421199877779,1,0
PHerc0257,9100,18,20288015,as-is,993.8191438251331,4516.576348671775,1,0
PHerc0257,9100,18,20288015,no-division,4120.819143825133,3571.576348671775,1,0
PHerc0257,9100,19,20289015,as-is,1068.9386942696945,4507.721621974207,1,0
PHerc0257,9100,19,20289015,no-division,4174.938694269695,3577.7216219742068,1,0
PHerc0257,9721,0,20270636,as-is,1043.3656883857723,4911.2783172058025,1,0
PHerc0257,9721,0,20270636,no-division,3960.365688385772,3132.2783172058025,1,0
PHerc0257,9721,1,20271636,as-is,1097.2093258430007,4942.479980279369,1,0
PHerc0257,9721,1,20271636,no-division,3749.2093258430004,3670.4799802793686,1,0
PHerc0257,9721,2,20272636,as-is,1059.1211805857513,4942.785444820304,1,0
PHerc0257,9721,2,20272636,no-division,4008.121180585751,3374.7854448203043,1,0
PHerc0257,9721,3,20273636,as-is,965.6506584646988,4880.38420404789,1,0
PHerc0257,9721,3,20273636,no-division,3777.6506584646986,3457.3842040478903,1,0
PHerc0257,9721,4,20274636,as-is,982.0391335230463,4865.303216489115,1,0
PHerc0257,9721,4,20274636,no-division,3778.039133523046,3488.3032164891147,1,0
PHerc0257,9721,5,20275636,as-is,927.426416628872,4934.486478501846,1,0
PHerc0257,9721,5,20275636,no-division,3811.426416628872,3435.4864785018462,1,0
PHerc0257,9721,6,20276636,as-is,1025.8637924128668,4901.793855022855,1,0
PHerc0257,9721,6,20276636,no-division,3746.863792412867,3670.7938550228546,1,0
PHerc0257,9721,7,20277636,as-is,878.6584525553965,4899.245134405724,1,0
PHerc0257,9721,7,20277636,no-division,3970.6584525553963,3302.2451344057235,1,0
PHerc0257,9721,8,20278636,as-is,1005.803009281138,4946.342175717333,1,0
PHerc0257,9721,8,20278636,no-division,4045.8030092811377,3360.342175717333,1,0
PHerc0257,9721,9,20279636,as-is,1066.4855072016721,4930.534869358525,1,0
PHerc0257,9721,9,20279636,no-division,4054.485507201672,3354.5348693585247,1,0
PHerc0257,9721,10,20280636,as-is,1059.2082130288984,4875.364643638242,1,0
PHerc0257,9721,10,20280636,no-division,4042.208213028898,3359.3646436382423,1,0
PHerc0257,9721,11,20281636,as-is,897.2355623160545,5006.94426327738,1,0
PHerc0257,9721,11,20281636,no-division,4108.235562316055,3601.94426327738,1,0
PHerc0257,9721,12,20282636,as-is,929.2350264861313,4913.183861246522,1,0
PHerc0257,9721,12,20282636,no-division,3787.2350264861316,3466.1838612465217,1,0
PHerc0257,9721,13,20283636,as-is,1051.9682606531167,4891.1581668415365,1,0
PHerc0257,9721,13,20283636,no-division,3719.968260653117,3661.1581668415365,1,0
PHerc0257,9721,14,20284636,as-is,934.277378660337,4963.895170232702,1,0
PHerc0257,9721,14,20284636,no-division,3804.2773786603375,3482.895170232702,1,0
PHerc0257,9721,15,20285636,as-is,1019.5518704319427,4988.62367830332,1,0
PHerc0257,9721,15,20285636,no-division,3847.551870431943,2993.62367830332,1,0
PHerc0257,9721,16,20286636,as-is,896.3121554059503,4937.441519608121,1,0
PHerc0257,9721,16,20286636,no-division,3907.3121554059508,3054.441519608121,1,0
PHerc0257,9721,17,20287636,as-is,1035.0158775131652,4926.3043711177215,1,0
PHerc0257,9721,17,20287636,no-division,4000.015877513165,3307.3043711177215,1,0
PHerc0257,9721,18,20288636,as-is,987.8452459886721,4963.922789861632,1,0
PHerc0257,9721,18,20288636,no-division,3836.845245988672,2987.922789861632,1,0
PHerc0257,9721,19,20289636,as-is,1044.0571640371718,4915.042935809044,1,0
PHerc0257,9721,19,20289636,no-division,3721.057164037172,3656.042935809044,1,0
PHerc0257,10343,0,20271258,as-is,1204.5581677464925,5248.414501729104,1,0
PHerc0257,10343,0,20271258,no-division,4123.5581677464925,3478.414501729104,1,0
PHerc0257,10343,1,20272258,as-is,1195.7635639551434,5243.879630869795,1,0
PHerc0257,10343,1,20272258,no-division,4146.763563955144,3528.8796308697947,1,0
PHerc0257,10343,2,20273258,as-is,1093.2055240732177,5238.534396559399,1,0
PHerc0257,10343,2,20273258,no-division,4139.205524073218,3603.5343965593993,1,0
PHerc0257,10343,3,20274258,as-is,1168.087669817366,5263.181279230526,1,0
PHerc0257,10343,3,20274258,no-division,4141.087669817366,3542.1812792305263,1,0
PHerc0257,10343,4,20275258,as-is,1150.7434282998595,5274.7993782456115,1,0
PHerc0257,10343,4,20275258,no-division,4134.743428299859,3502.7993782456115,1,0
PHerc0257,10343,5,20276258,as-is,1117.5654298752274,5273.712595535456,1,0
PHerc0257,10343,5,20276258,no-division,4123.565429875227,3567.712595535456,1,0
PHerc0257,10343,6,20277258,as-is,1223.129016871582,5244.263445516564,1,0
PHerc0257,10343,6,20277258,no-division,4163.129016871582,3613.2634455165644,1,0
PHerc0257,10343,7,20278258,as-is,1077.5399032223481,5318.739250353726,1,0
PHerc0257,10343,7,20278258,no-division,4134.539903222349,3505.7392503537258,1,0
PHerc0257,10343,8,20279258,as-is,1152.17070158921,5243.350460736433,1,0
PHerc0257,10343,8,20279258,no-division,4163.17070158921,3627.350460736433,1,0
PHerc0257,10343,9,20280258,as-is,1101.0274260189842,5346.018635711587,1,0
PHerc0257,10343,9,20280258,no-division,4127.027426018984,3481.018635711587,1,0
PHerc0257,10343,10,20281258,as-is,1178.7138555476731,5276.471206762513,1,0
PHerc0257,10343,10,20281258,no-division,4092.713855547673,3427.4712067625132,1,0
PHerc0257,10343,11,20282258,as-is,1146.7076273449272,5274.37724883785,1,0
PHerc0257,10343,11,20282258,no-division,4140.7076273449275,3583.37724883785,1,0
PHerc0257,10343,12,20283258,as-is,1281.9212358892958,5215.146373512064,1,0
PHerc0257,10343,12,20283258,no-division,4134.9212358892955,3538.146373512064,1,0
PHerc0257,10343,13,20284258,as-is,1065.6578213624455,5274.742459978547,1,0
PHerc0257,10343,13,20284258,no-division,4145.657821362445,3548.7424599785472,1,0
PHerc0257,10343,14,20285258,as-is,1199.2432907685886,5281.383292641104,1,0
PHerc0257,10343,14,20285258,no-division,4137.243290768589,3592.383292641104,1,0
PHerc0257,10343,15,20286258,as-is,1204.5505870123568,5251.2619945718025,1,0
PHerc0257,10343,15,20286258,no-division,4165.550587012357,3648.2619945718025,1,0
PHerc0257,10343,16,20287258,as-is,1134.2276219728742,5265.600421521151,1,0
PHerc0257,10343,16,20287258,no-division,4156.227621972874,3570.6004215211506,1,0
PHerc0257,10343,17,20288258,as-is,1276.4150553743466,5238.41176430446,1,0
PHerc0257,10343,17,20288258,no-division,4110.415055374347,3459.41176430446,1,0
PHerc0257,10343,18,20289258,as-is,1128.9980974904402,5256.975244255788,1,0
PHerc0257,10343,18,20289258,no-division,4114.99809749044,3478.9752442557883,1,0
PHerc0257,10343,19,20290258,as-is,1187.4963653435136,5248.095497038421,1,0
PHerc0257,10343,19,20290258,no-division,4134.496365343513,3527.095497038421,1,0
PHerc0257,10964,0,20271879,as-is,277.09061804348147,5444.035597456449,1,0
PHerc0257,10964,0,20271879,no-division,3942.0906180434813,3695.035597456449,1,0
PHerc0257,10964,1,20272879,as-is,317.52721952866887,5480.246138172763,1,0
PHerc0257,10964,1,20272879,no-division,3933.527219528669,3675.2461381727626,1,0
PHerc0257,10964,2,20273879,as-is,265.51549319009547,5492.377274774405,1,0
PHerc0257,10964,2,20273879,no-division,3895.515493190095,3596.377274774405,1,0
PHerc0257,10964,3,20274879,as-is,311.31834547305107,5515.823717938137,1,0
PHerc0257,10964,3,20274879,no-division,3931.3183454730515,3706.8237179381367,1,0
PHerc0257,10964,4,20275879,as-is,385.7854317893152,5448.527147684811,1,0
PHerc0257,10964,4,20275879,no-division,3931.785431789315,3695.527147684811,1,0
PHerc0257,10964,5,20276879,as-is,229.14343768597075,5507.80190324721,1,0
PHerc0257,10964,5,20276879,no-division,3920.1434376859706,3706.8019032472102,1,0
PHerc0257,10964,6,20277879,as-is,284.42052690760704,5530.646409666385,1,0
PHerc0257,10964,6,20277879,no-division,3939.420526907607,3693.646409666385,1,0
PHerc0257,10964,7,20278879,as-is,357.7266197234486,5481.168212650507,1,0
PHerc0257,10964,7,20278879,no-division,3942.7266197234485,3716.1682126505066,1,0
PHerc0257,10964,8,20279879,as-is,398.07622364256395,5427.316930453359,1,0
PHerc0257,10964,8,20279879,no-division,3937.0762236425635,3686.3169304533594,1,0
PHerc0257,10964,9,20280879,as-is,337.4099044480223,5480.541195719322,1,0
PHerc0257,10964,9,20280879,no-division,3913.4099044480226,3663.541195719322,1,0
PHerc0257,10964,10,20281879,as-is,219.88574236856897,5483.1462682338415,1,0
PHerc0257,10964,10,20281879,no-division,3933.885742368569,3693.1462682338415,1,0
PHerc0257,10964,11,20282879,as-is,168.60790095287672,5606.10366612775,1,0
PHerc0257,10964,11,20282879,no-division,3920.6079009528767,3645.1036661277503,1,0
PHerc0257,10964,12,20283879,as-is,220.7066965848985,5557.180296721448,1,0
PHerc0257,10964,12,20283879,no-division,3889.7066965848985,3608.180296721448,1,0
PHerc0257,10964,13,20284879,as-is,149.14810874609742,5513.256034579781,1,0
PHerc0257,10964,13,20284879,no-division,3882.148108746098,3588.256034579781,1,0
PHerc0257,10964,14,20285879,as-is,386.6362664491768,5493.275304098354,1,0
PHerc0257,10964,14,20285879,no-division,3954.636266449177,3713.2753040983544,1,0
PHerc0257,10964,15,20286879,as-is,219.80261054583508,5455.758580898674,1,0
PHerc0257,10964,15,20286879,no-division,3941.802610545835,3704.758580898674,1,0
PHerc0257,10964,16,20287879,as-is,373.88038581715375,5512.342189317535,1,0
PHerc0257,10964,16,20287879,no-division,3942.880385817154,3705.3421893175346,1,0
PHerc0257,10964,17,20288879,as-is,298.92498767778847,5498.3065593682895,1,0
PHerc0257,10964,17,20288879,no-division,3966.9249876777885,3730.3065593682895,1,0
PHerc0257,10964,18,20289879,as-is,310.1602949917838,5528.542749635132,1,0
PHerc0257,10964,18,20289879,no-division,3931.1602949917838,3705.542749635132,1,0
PHerc0257,10964,19,20290879,as-is,293.1430786618857,5516.941674257149,1,0
PHerc0257,10964,19,20290879,no-division,3901.1430786618857,3619.9416742571493,1,0
PHerc0257,11585,0,20272500,as-is,742.8936093054425,5850.083082959,1,0
PHerc0257,11585,0,20272500,no-division,3834.8936093054426,3507.0830829590004,1,0
PHerc0257,11585,1,20273500,as-is,957.2901058036718,5781.841567067235,1,0
PHerc0257,11585,1,20273500,no-division,3875.290105803672,3539.841567067235,1,0
