scroll,z,variant,seed,role,x,y,width,height,inside,capped,guard,seconds
PHerc0483A,14045,no-division,137501,spread,5346.89,5870.97,8849.0,8849.0,1,0,0,1.22
PHerc0483A,14626,as-is,20275541,position,4783.71,4771.22,8849.0,8849.0,1,0,0,1.17
PHerc0483A,14626,no-division,20275541,position,3894.71,5343.22,8849.0,8849.0,1,0,0,1.17
PHerc0483A,14626,no-division,14633,spread,3894.79,5344.12,8849.0,8849.0,1,0,0,1.22
PHerc0483A,14626,no-division,138082,spread,3932.57,5408.14,8849.0,8849.0,1,0,0,1.22
PHerc0483B,950,as-is,20261865,position,8592.55,195978.7,8343.0,8343.0,0,0,0,1.32
PHerc0483B,950,no-division,20261865,position,1354.55,4086.7,8343.0,8343.0,1,0,0,1.22
PHerc0483B,950,no-division,957,spread,2731.41,3976.32,8343.0,8343.0,1,0,0,1.22
PHerc0483B,950,no-division,124406,spread,6936.79,4211.13,8343.0,8343.0,1,0,0,1.22
PHerc0483B,1384,as-is,20262299,position,3946.85,3498.48,8343.0,8343.0,1,0,0,1.22
PHerc0483B,1384,no-division,20262299,position,3121.85,3738.48,8343.0,8343.0,1,0,0,1.22
PHerc0483B,1384,no-division,1391,spread,3149.18,3784.81,8343.0,8343.0,1,0,0,1.17
PHerc0483B,1384,no-division,124840,spread,3147.26,3765.19,8343.0,8343.0,1,0,0,1.22
PHerc0483B,1818,as-is,20262733,position,4639.24,3937.42,8343.0,8343.0,1,0,0,1.22
PHerc0483B,1818,no-division,20262733,position,4018.24,3952.42,8343.0,8343.0,1,0,0,1.22
PHerc0483B,1818,no-division,1825,spread,4045.08,4021.88,8343.0,8343.0,1,0,0,1.22
PHerc0483B,1818,no-division,125274,spread,4033.02,3951.56,8343.0,8343.0,1,0,0,1.22
PHerc0483B,2252,as-is,20263167,position,4928.21,4092.99,8343.0,8343.0,1,0,0,1.17
PHerc0483B,2252,no-division,20263167,position,4137.21,4156.99,8343.0,8343.0,1,0,0,1.22
PHerc0483B,2252,no-division,2259,spread,4295.83,4178.02,8343.0,8343.0,1,0,0,1.22
PHerc0483B,2252,no-division,125708,spread,4085.85,4079.79,8343.0,8343.0,1,0,0,1.22
PHerc0483B,2685,as-is,20263600,position,4871.59,2667.26,8343.0,8343.0,1,0,0,1.22
PHerc0483B,2685,no-division,20263600,position,4345.59,4316.26,8343.0,8343.0,1,0,0,1.17
PHerc0483B,2685,no-division,2692,spread,4327.98,4296.41,8343.0,8343.0,1,0,0,1.22
PHerc0483B,2685,no-division,126141,spread,4357.28,4320.16,8343.0,8343.0,1,0,0,1.22
PHerc0483B,3119,as-is,20264034,position,5385.84,2664.19,8343.0,8343.0,1,0,0,1.22
PHerc0483B,3119,no-division,20264034,position,4301.84,4714.19,8343.0,8343.0,1,0,0,1.22
PHerc0483B,3119,no-division,3126,spread,4265.37,4709.04,8343.0,8343.0,1,0,0,1.22
PHerc0483B,3119,no-division,126575,spread,4246.49,4676.58,8343.0,8343.0,1,0,0,1.32
PHerc0483B,3553,as-is,20264468,position,5564.7,2497.65,8343.0,8343.0,1,0,0,1.22
PHerc0483B,3553,no-division,20264468,position,4116.7,4857.65,8343.0,8343.0,1,0,0,1.22
PHerc0483B,3553,no-division,3560,spread,3669.95,4618.67,8343.0,8343.0,1,0,0,1.22
PHerc0483B,3553,no-division,127009,spread,3944.71,4814.6,8343.0,8343.0,1,0,0,1.22
PHerc0483B,3987,as-is,20264902,position,6135.82,2113.66,8343.0,8343.0,1,0,0,1.22
PHerc0483B,3987,no-division,20264902,position,3896.82,4524.66,8343.0,8343.0,1,0,0,1.22
PHerc0483B,3987,no-division,3994,spread,3790.62,4984.18,8343.0,8343.0,1,0,0,1.22
PHerc0483B,3987,no-division,127443,spread,3683.18,4706.05,8343.0,8343.0,1,0,0,1.22
PHerc0483B,4421,as-is,20265336,position,6539.54,-7207.24,8343.0,8343.0,0,0,0,1.22
PHerc0483B,4421,no-division,20265336,position,3683.54,5178.76,8343.0,8343.0,1,0,0,1.22
PHerc0483B,4421,no-division,4428,spread,3691.06,5152.71,8343.0,8343.0,1,0,0,1.22
PHerc0483B,4421,no-division,127877,spread,3670.92,5341.13,8343.0,8343.0,1,0,0,1.22
PHerc0483B,4855,as-is,20265770,position,4597.82,3705.98,8343.0,8343.0,1,0,0,1.22
PHerc0483B,4855,no-division,20265770,position,3206.82,5274.98,8343.0,8343.0,1,0,0,1.22
PHerc0483B,4855,no-division,4862,spread,3423.38,5208.46,8343.0,8343.0,1,0,0,1.22
PHerc0483B,4855,no-division,128311,spread,3662.76,4812.54,8343.0,8343.0,1,0,0,1.22
PHerc0483B,5289,as-is,20266204,position,3915.06,4659.08,8343.0,8343.0,1,0,0,1.22
PHerc0483B,5289,no-division,20266204,position,4340.06,4209.08,8343.0,8343.0,1,0,0,1.22
PHerc0483B,5289,no-division,5296,spread,4474.77,4316.96,8343.0,8343.0,1,0,0,1.22
PHerc0483B,5289,no-division,128745,spread,4355.69,4271.75,8343.0,8343.0,1,0,0,1.22
PHerc0483B,5723,as-is,20266638,position,4074.07,4120.2,8343.0,8343.0,1,0,0,1.22
PHerc0483B,5723,no-division,20266638,position,4024.07,4145.2,8343.0,8343.0,1,0,0,1.22
PHerc0483B,5723,no-division,5730,spread,4274.9,3820.49,8343.0,8343.0,1,0,0,1.22
PHerc0483B,5723,no-division,129179,spread,3823.4,4429.79,8343.0,8343.0,1,0,0,1.22
PHerc0483B,6156,as-is,20267071,position,3421.38,4232.98,8343.0,8343.0,1,0,0,1.22
PHerc0483B,6156,no-division,20267071,position,4021.38,3357.98,8343.0,8343.0,1,0,0,1.22
PHerc0483B,6156,no-division,6163,spread,4076.72,3358.93,8343.0,8343.0,1,0,0,1.22
PHerc0483B,6156,no-division,129612,spread,4177.57,3451.58,8343.0,8343.0,1,0,0,1.22
PHerc0483B,6590,as-is,20267505,position,7137.37,15847.14,8343.0,8343.0,0,0,0,1.22
PHerc0483B,6590,no-division,20267505,position,4395.37,3282.14,8343.0,8343.0,1,0,0,1.22
PHerc0483B,6590,no-division,6597,spread,4361.84,3293.33,8343.0,8343.0,1,0,0,1.22
PHerc0483B,6590,no-division,130046,spread,4363.89,3298.55,8343.0,8343.0,1,0,0,1.22
PHerc0483B,7024,as-is,20267939,position,4137.0,3757.96,8343.0,8343.0,1,0,0,1.22
PHerc0483B,7024,no-division,20267939,position,4647.0,3196.96,8343.0,8343.0,1,0,0,1.22
PHerc0483B,7024,no-division,7031,spread,4035.05,3574.82,8343.0,8343.0,1,0,0,1.22
PHerc0483B,7024,no-division,130480,spread,4411.82,3426.89,8343.0,8343.0,1,0,0,1.22
PHerc0483B,7458,as-is,20268373,position,3864.24,4489.61,8343.0,8343.0,1,0,0,1.22
PHerc0483B,7458,no-division,20268373,position,5109.24,3416.61,8343.0,8343.0,1,0,0,1.22
PHerc0483B,7458,no-division,7465,spread,5183.42,3500.08,8343.0,8343.0,1,0,0,1.22
PHerc0483B,7458,no-division,130914,spread,5311.3,3596.86,8343.0,8343.0,1,0,0,1.22
PHerc0483B,7892,as-is,20268807,position,3659.31,4227.48,8343.0,8343.0,1,0,0,1.22
PHerc0483B,7892,no-division,20268807,position,5226.31,3445.48,8343.0,8343.0,1,0,0,1.22
PHerc0483B,7892,no-division,7899,spread,5320.36,3734.86,8343.0,8343.0,1,0,0,1.22
PHerc0483B,7892,no-division,131348,spread,5299.0,3767.84,8343.0,8343.0,1,0,0,1.22
PHerc0483B,8326,as-is,20269241,position,3940.97,3840.68,8343.0,8343.0,1,0,0,1.22
PHerc0483B,8326,no-division,20269241,position,5278.97,3478.68,8343.0,8343.0,1,0,0,1.22
PHerc0483B,8326,no-division,8333,spread,5268.39,3542.21,8343.0,8343.0,1,0,0,1.22
PHerc0483B,8326,no-division,131782,spread,5261.02,3543.32,8343.0,8343.0,1,0,0,1.22
PHerc0483B,8760,as-is,20269675,position,3838.88,4173.76,8343.0,8343.0,1,0,0,1.22
PHerc0483B,8760,no-division,20269675,position,4066.88,4753.76,8343.0,8343.0,1,0,0,1.22
PHerc0483B,8760,no-division,8767,spread,4586.54,4639.6,8343.0,8343.0,1,0,0,1.22
PHerc0483B,8760,no-division,132216,spread,5293.35,3733.08,8343.0,8343.0,1,0,0,1.22
PHerc0483B,9194,as-is,20270109,position,4063.36,3757.85,8343.0,8343.0,1,0,0,1.22
PHerc0483B,9194,no-division,20270109,position,4713.36,4120.85,8343.0,8343.0,1,0,0,1.22
PHerc0483B,9194,no-division,9201,spread,4679.46,4129.52,8343.0,8343.0,1,0,0,1.22
PHerc0483B,9194,no-division,132650,spread,4736.74,4152.33,8343.0,8343.0,1,0,0,1.22
PHerc0483B,9627,as-is,20270542,position,4886.69,3599.07,8343.0,8343.0,1,0,0,1.22
PHerc0483B,9627,no-division,20270542,position,5360.69,4079.07,8343.0,8343.0,1,0,0,1.22
PHerc0483B,9627,no-division,9634,spread,5415.57,4046.47,8343.0,8343.0,1,0,0,1.22
PHerc0483B,9627,no-division,133083,spread,5440.78,4018.67,8343.0,8343.0,1,0,0,1.22
PHerc0483B,10061,as-is,20270976,position,3432.63,2827.0,8343.0,8343.0,1,0,0,1.22
PHerc0483B,10061,no-division,20270976,position,5033.63,4635.0,8343.0,8343.0,1,0,0,1.22
PHerc0483B,10061,no-division,10068,spread,5021.82,4614.65,8343.0,8343.0,1,0,0,1.22
PHerc0483B,10061,no-division,133517,spread,4958.96,4611.11,8343.0,8343.0,1,0,0,1.22
PHerc0483B,10495,as-is,20271410,position,3474.16,2645.66,8343.0,8343.0,1,0,0,1.22
PHerc0483B,10495,no-division,20271410,position,4461.16,4890.66,8343.0,8343.0,1,0,0,1.22
PHerc0483B,10495,no-division,10502,spread,4745.67,4736.88,8343.0,8343.0,1,0,0,1.22
PHerc0483B,10495,no-division,133951,spread,4707.41,4746.26,8343.0,8343.0,1,0,0,1.22
PHerc0483B,10929,as-is,20271844,position,3735.25,3043.48,8343.0,8343.0,1,0,0,1.22
PHerc0483B,10929,no-division,20271844,position,3436.25,3645.48,8343.0,8343.0,1,0,0,1.22
PHerc0483B,10929,no-division,10936,spread,3402.72,3652.41,8343.0,8343.0,1,0,0,1.22
PHerc0483B,10929,no-division,134385,spread,3714.08,3549.53,8343.0,8343.0,1,0,0,1.22
PHerc0490A,935,as-is,20261850,position,5993.21,18239.92,9101.0,9101.0,0,0,0,1.22
PHerc0490A,935,no-division,20261850,position,4873.21,3898.92,9101.0,9101.0,1,0,0,1.22
PHerc0490A,935,no-division,942,spread,4870.78,3897.72,9101.0,9101.0,1,0,0,1.22
PHerc0490A,935,no-division,124391,spread,4875.32,3902.2,9101.0,9101.0,1,0,0,1.22
PHerc0490A,1363,as-is,20262278,position,3254.65,4690.71,9101.0,9101.0,1,0,0,1.22
PHerc0490A,1363,no-division,20262278,position,3190.65,4872.71,9101.0,9101.0,1,0,0,1.22
PHerc0490A,1363,no-division,1370,spread,3141.41,4924.12,9101.0,9101.0,1,0,0,1.22
PHerc0490A,1363,no-division,124819,spread,3205.64,4886.7,9101.0,9101.0,1,0,0,1.22
PHerc0490A,1790,as-is,20262705,position,2214.05,5737.14,9101.0,9101.0,1,0,0,1.22
PHerc0490A,1790,no-division,20262705,position,1361.05,5101.14,9101.0,9101.0,1,0,0,1.22
PHerc0490A,1790,no-division,1797,spread,1343.64,5110.85,9101.0,9101.0,1,0,0,1.22
PHerc0490A,1790,no-division,125246,spread,1597.28,5201.63,9101.0,9101.0,1,0,0,1.22
PHerc0490A,2217,as-is,20263132,position,7322.46,13950.16,9101.0,9101.0,0,0,0,1.22
PHerc0490A,2217,no-division,20263132,position,3883.46,3542.16,9101.0,9101.0,1,0,0,1.22
PHerc0490A,2217,no-division,2224,spread,4198.23,3548.85,9101.0,9101.0,1,0,0,1.17
PHerc0490A,2217,no-division,125673,spread,3927.21,3549.82,9101.0,9101.0,1,0,0,1.22
PHerc0490A,2644,as-is,20263559,position,5152.77,35437.94,9101.0,9101.0,0,0,0,1.22
PHerc0490A,2644,no-division,20263559,position,3658.77,3887.94,9101.0,9101.0,1,0,0,1.22
PHerc0490A,2644,no-division,2651,spread,3672.72,3902.82,9101.0,9101.0,1,0,0,1.22
PHerc0490A,2644,no-division,126100,spread,3636.45,3876.63,9101.0,9101.0,1,0,0,1.22
PHerc0490A,3071,as-is,20263986,position,5398.2,13377.3,9101.0,9101.0,0,0,0,1.22
PHerc0490A,3071,no-division,20263986,position,4932.2,4265.3,9101.0,9101.0,1,0,0,1.22
PHerc0490A,3071,no-division,3078,spread,4920.02,4250.97,9101.0,9101.0,1,0,0,1.22
PHerc0490A,3071,no-division,126527,spread,4835.65,4284.46,9101.0,9101.0,1,0,0,1.22
PHerc0490A,3499,as-is,20264414,position,5192.65,4679.33,9101.0,9101.0,1,0,0,1.22
PHerc0490A,3499,no-division,20264414,position,4009.65,4536.33,9101.0,9101.0,1,0,0,1.22
PHerc0490A,3499,no-division,3506,spread,4099.8,4304.36,9101.0,9101.0,1,0,0,1.22
PHerc0490A,3499,no-division,126955,spread,4461.56,4373.93,9101.0,9101.0,1,0,0,1.22
PHerc0490A,3926,as-is,20264841,position,4862.43,22473.29,9101.0,9101.0,0,0,0,1.22
PHerc0490A,3926,no-division,20264841,position,5872.43,4100.29,9101.0,9101.0,1,0,0,1.27
PHerc0490A,3926,no-division,3933,spread,5517.18,4095.16,9101.0,9101.0,1,0,0,1.22
PHerc0490A,3926,no-division,127382,spread,5806.84,4042.79,9101.0,9101.0,1,0,0,1.22
PHerc0490A,4353,as-is,20265268,position,4135.15,4509.75,9101.0,9101.0,1,0,0,1.22
PHerc0490A,4353,no-division,20265268,position,4047.15,3979.75,9101.0,9101.0,1,0,0,1.22
PHerc0490A,4353,no-division,4360,spread,4135.77,4013.48,9101.0,9101.0,1,0,0,1.22
PHerc0490A,4353,no-division,127809,spread,4080.38,3973.29,9101.0,9101.0,1,0,0,1.22
PHerc0490A,4780,as-is,20265695,position,4096.15,4203.15,9101.0,9101.0,1,0,0,1.22
PHerc0490A,4780,no-division,20265695,position,4109.15,4222.15,9101.0,9101.0,1,0,0,1.22
PHerc0490A,4780,no-division,4787,spread,3731.92,4471.72,9101.0,9101.0,1,0,0,1.22
PHerc0490A,4780,no-division,128236,spread,3721.58,4468.56,9101.0,9101.0,1,0,0,1.22
PHerc0490A,5208,as-is,20266123,position,3675.72,4126.27,9101.0,9101.0,1,0,0,1.22
PHerc0490A,5208,no-division,20266123,position,3208.72,4205.27,9101.0,9101.0,1,0,0,1.22
PHerc0490A,5208,no-division,5215,spread,3509.07,4366.84,9101.0,9101.0,1,0,0,1.22
PHerc0490A,5208,no-division,128664,spread,3228.3,4179.95,9101.0,9101.0,1,0,0,1.22
PHerc0490A,5635,as-is,20266550,position,3525.03,4059.06,9101.0,9101.0,1,0,0,1.22
PHerc0490A,5635,no-division,20266550,position,3522.03,4056.06,9101.0,9101.0,1,0,0,1.22
PHerc0490A,5635,no-division,5642,spread,3536.66,4176.68,9101.0,9101.0,1,0,0,1.22
PHerc0490A,5635,no-division,129091,spread,3706.98,4067.59,9101.0,9101.0,1,0,0,1.22
PHerc0490A,6062,as-is,20266977,position,4139.69,4031.69,9101.0,9101.0,1,0,0,1.22
PHerc0490A,6062,no-division,20266977,position,3716.69,3587.69,9101.0,9101.0,1,0,0,1.22
PHerc0490A,6062,no-division,6069,spread,2975.96,3929.44,9101.0,9101.0,1,0,0,1.22
PHerc0490A,6062,no-division,129518,spread,3464.57,3900.04,9101.0,9101.0,1,0,0,1.22
PHerc0490A,6489,as-is,20267404,position,3483.73,4148.76,9101.0,9101.0,1,0,0,1.22
PHerc0490A,6489,no-division,20267404,position,2927.73,3807.76,9101.0,9101.0,1,0,0,1.22
PHerc0490A,6489,no-division,6496,spread,3423.47,4122.58,9101.0,9101.0,1,0,0,1.22
PHerc0490A,6489,no-division,129945,spread,3482.32,4111.25,9101.0,9101.0,1,0,0,1.22
PHerc0490A,6917,as-is,20267832,position,3441.54,4283.01,9101.0,9101.0,1,0,0,1.22
PHerc0490A,6917,no-division,20267832,position,3140.54,4149.01,9101.0,9101.0,1,0,0,1.22
PHerc0490A,6917,no-division,6924,spread,3109.46,4085.72,9101.0,9101.0,1,0,0,1.22
PHerc0490A,6917,no-division,130373,spread,3061.56,4026.14,9101.0,9101.0,1,0,0,1.22
PHerc0490A,7344,as-is,20268259,position,4044.54,4524.87,9101.0,9101.0,1,0,0,1.22
PHerc0490A,7344,no-division,20268259,position,4050.54,4344.87,9101.0,9101.0,1,0,0,1.22
PHerc0490A,7344,no-division,7351,spread,4254.61,4111.02,9101.0,9101.0,1,0,0,1.22
PHerc0490A,7344,no-division,130800,spread,4012.24,4323.92,9101.0,9101.0,1,0,0,1.22
PHerc0490A,7771,as-is,20268686,position,4445.77,5597.88,9101.0,9101.0,1,0,0,1.22
PHerc0490A,7771,no-division,20268686,position,4418.77,5692.88,9101.0,9101.0,1,0,0,1.22
PHerc0490A,7771,no-division,7778,spread,3231.24,4623.13,9101.0,9101.0,1,0,0,1.22
PHerc0490A,7771,no-division,131227,spread,4470.39,5658.38,9101.0,9101.0,1,0,0,1.22
PHerc0490A,8198,as-is,20269113,position,4429.46,5902.48,9101.0,9101.0,1,0,0,1.22
PHerc0490A,8198,no-division,20269113,position,4414.46,5975.48,9101.0,9101.0,1,0,0,1.22
PHerc0490A,8198,no-division,8205,spread,4508.16,5960.38,9101.0,9101.0,1,0,0,1.22
PHerc0490A,8198,no-division,131654,spread,4409.2,6002.77,9101.0,9101.0,1,0,0,1.22
PHerc0490A,8626,as-is,20269541,position,4397.92,5927.23,9101.0,9101.0,1,0,0,1.22
PHerc0490A,8626,no-division,20269541,position,4425.92,6119.23,9101.0,9101.0,1,0,0,1.22
PHerc0490A,8626,no-division,8633,spread,4242.98,6181.51,9101.0,9101.0,1,0,0,1.22
PHerc0490A,8626,no-division,132082,spread,4238.24,6184.9,9101.0,9101.0,1,0,0,1.22
PHerc0490A,9053,as-is,20269968,position,4783.07,5407.94,9101.0,9101.0,1,0,0,1.22
PHerc0490A,9053,no-division,20269968,position,4204.07,6224.94,9101.0,9101.0,1,0,0,1.22
PHerc0490A,9053,no-division,9060,spread,4620.33,6160.95,9101.0,9101.0,1,0,0,1.27
PHerc0490A,9053,no-division,132509,spread,4424.53,6182.68,9101.0,9101.0,1,0,0,1.22
PHerc0490A,9480,as-is,20270395,position,3764.61,4710.95,9101.0,9101.0,1,0,0,1.22
PHerc0490A,9480,no-division,20270395,position,4146.61,6045.95,9101.0,9101.0,1,0,0,1.22
PHerc0490A,9480,no-division,9487,spread,4207.22,6048.82,9101.0,9101.0,1,0,0,1.22
PHerc0490A,9480,no-division,132936,spread,4469.08,6014.24,9101.0,9101.0,1,0,0,1.22
PHerc0490A,9907,as-is,20270822,position,4322.54,5756.3,9101.0,9101.0,1,0,0,1.22
PHerc0490A,9907,no-division,20270822,position,4109.54,5745.3,9101.0,9101.0,1,0,0,1.22
PHerc0490A,9907,no-division,9914,spread,4054.57,5745.51,9101.0,9101.0,1,0,0,1.22
PHerc0490A,9907,no-division,133363,spread,4119.72,5750.24,9101.0,9101.0,1,0,0,1.22
PHerc0490A,10334,as-is,20271249,position,4243.13,5474.83,9101.0,9101.0,1,0,0,1.17
PHerc0490A,10334,no-division,20271249,position,3289.14,5634.83,9101.0,9101.0,1,0,0,1.22
PHerc0490A,10334,no-division,10341,spread,3256.9,5583.56,9101.0,9101.0,1,0,0,1.22
PHerc0490A,10334,no-division,133790,spread,3216.77,5573.65,9101.0,9101.0,1,0,0,1.22
PHerc0490A,10762,as-is,20271677,position,7089.2,3352.98,9101.0,9101.0,1,0,0,1.22
PHerc0490A,10762,no-division,20271677,position,2539.2,4057.98,9101.0,9101.0,1,0,0,1.22
PHerc0490A,10762,no-division,10769,spread,2540.57,4119.59,9101.0,9101.0,1,0,0,1.22
PHerc0490A,10762,no-division,134218,spread,2540.05,4149.83,9101.0,9101.0,1,0,0,1.22
PHerc0490B,851,as-is,20261766,position,-91.89,27236.5,8343.0,8343.0,0,0,0,1.22
PHerc0490B,851,no-division,20261766,position,5150.11,4793.5,8343.0,8343.0,1,0,0,1.22
PHerc0490B,851,no-division,858,spread,5863.31,2320.02,8343.0,8343.0,1,0,0,1.27
PHerc0490B,851,no-division,124307,spread,5839.03,2466.18,8343.0,8343.0,1,0,0,1.22
PHerc0490B,1240,as-is,20262155,position,53232.58,310377.28,8343.0,8343.0,0,0,0,1.82
PHerc0490B,1240,no-division,20262155,position,4932.58,4073.27,8343.0,8343.0,1,0,0,1.22
PHerc0490B,1240,no-division,1247,spread,4821.97,4073.71,8343.0,8343.0,1,0,0,1.22
PHerc0490B,1240,no-division,124696,spread,4832.08,4061.26,8343.0,8343.0,1,0,0,1.22
PHerc0490B,1629,as-is,20262544,position,19859.5,83713.1,8343.0,8343.0,0,0,0,1.77
PHerc0490B,1629,no-division,20262544,position,5154.5,3880.1,8343.0,8343.0,1,0,0,1.22
PHerc0490B,1629,no-division,1636,spread,5154.73,3613.73,8343.0,8343.0,1,0,0,1.22
PHerc0490B,1629,no-division,125085,spread,5170.54,3602.83,8343.0,8343.0,1,0,0,1.22
PHerc0490B,2018,as-is,20262933,position,4185.74,-1370.72,8343.0,8343.0,0,0,0,1.22
PHerc0490B,2018,no-division,20262933,position,5043.74,3728.28,8343.0,8343.0,1,0,0,1.22
PHerc0490B,2018,no-division,2025,spread,5047.76,3730.73,8343.0,8343.0,1,0,0,1.17
PHerc0490B,2018,no-division,125474,spread,4092.32,3633.42,8343.0,8343.0,1,0,0,1.17
PHerc0490B,2407,as-is,20263322,position,3687.3,-12123.79,8343.0,8343.0,0,0,0,1.22
PHerc0490B,2407,no-division,20263322,position,4717.3,3756.21,8343.0,8343.0,1,0,0,1.22
PHerc0490B,2407,no-division,2414,spread,4771.86,3754.22,8343.0,8343.0,1,0,0,1.22
PHerc0490B,2407,no-division,125863,spread,4723.45,3637.46,8343.0,8343.0,1,0,0,1.17
PHerc0490B,2796,as-is,20263711,position,3449.26,-17234.48,8343.0,8343.0,0,0,0,1.22
PHerc0490B,2796,no-division,20263711,position,4251.26,4463.52,8343.0,8343.0,1,0,0,1.27
PHerc0490B,2796,no-division,2803,spread,4738.61,3721.31,8343.0,8343.0,1,0,0,1.22
PHerc0490B,2796,no-division,126252,spread,4440.12,4635.51,8343.0,8343.0,1,0,0,1.22
PHerc0490B,3185,as-is,20264100,position,4594.96,-17282.19,8343.0,8343.0,0,0,0,1.22
PHerc0490B,3185,no-division,20264100,position,4257.96,4219.81,8343.0,8343.0,1,0,0,1.42
PHerc0490B,3185,no-division,3192,spread,4369.25,4141.35,8343.0,8343.0,1,0,0,1.22
PHerc0490B,3185,no-division,126641,spread,4385.85,4251.19,8343.0,8343.0,1,0,0,1.17
PHerc0490B,3574,as-is,20264489,position,4578.79,-21797.5,8343.0,8343.0,0,0,0,1.23
PHerc0490B,3574,no-division,20264489,position,3928.79,3918.5,8343.0,8343.0,1,0,0,1.22
PHerc0490B,3574,no-division,3581,spread,4116.64,3788.31,8343.0,8343.0,1,0,0,1.22
PHerc0490B,3574,no-division,127030,spread,4341.03,4119.53,8343.0,8343.0,1,0,0,1.22
PHerc0490B,3962,as-is,20264877,position,4651.67,-33559.12,8343.0,8343.0,0,0,0,1.22
PHerc0490B,3962,no-division,20264877,position,3864.67,3511.88,8343.0,8343.0,1,0,0,1.22
PHerc0490B,3962,no-division,3969,spread,3305.84,4587.32,8343.0,8343.0,1,0,0,1.22
PHerc0490B,3962,no-division,127418,spread,3644.55,4043.32,8343.0,8343.0,1,0,0,1.22
PHerc0490B,4351,as-is,20265266,position,4623.51,-18284.85,8343.0,8343.0,0,0,0,1.43
PHerc0490B,4351,no-division,20265266,position,4896.51,4619.15,8343.0,8343.0,1,0,0,1.22
PHerc0490B,4351,no-division,4358,spread,4655.4,4641.22,8343.0,8343.0,1,0,0,1.22
PHerc0490B,4351,no-division,127807,spread,4928.41,4644.16,8343.0,8343.0,1,0,0,1.22
PHerc0490B,4740,as-is,20265655,position,128319.43,-3087121.0,8343.0,8343.0,0,0,0,2.43
PHerc0490B,4740,no-division,20265655,position,2735.43,4437.14,8343.0,8343.0,1,0,0,1.22
PHerc0490B,4740,no-division,4747,spread,3039.71,4497.5,8343.0,8343.0,1,0,0,1.22
PHerc0490B,4740,no-division,128196,spread,2974.73,4485.63,8343.0,8343.0,1,0,0,1.22
PHerc0490B,5129,as-is,20266044,position,-40557.85,-3461977.0,8343.0,8343.0,0,0,0,2.58
PHerc0490B,5129,no-division,20266044,position,4408.15,4086.15,8343.0,8343.0,1,0,0,1.22
PHerc0490B,5129,no-division,5136,spread,4404.58,4081.18,8343.0,8343.0,1,0,0,1.22
PHerc0490B,5129,no-division,128585,spread,4339.16,4086.13,8343.0,8343.0,1,0,0,1.22
PHerc0490B,5518,as-is,20266433,position,4376.98,30772.29,8343.0,8343.0,0,0,0,1.22
PHerc0490B,5518,no-division,20266433,position,4070.98,4048.29,8343.0,8343.0,1,0,0,1.22
PHerc0490B,5518,no-division,5525,spread,4193.16,3946.24,8343.0,8343.0,1,0,0,1.22
PHerc0490B,5518,no-division,128974,spread,4034.27,4018.58,8343.0,8343.0,1,0,0,1.22
PHerc0490B,5907,as-is,20266822,position,4647.86,18851.61,8343.0,8343.0,0,0,0,1.22
PHerc0490B,5907,no-division,20266822,position,3727.86,4435.61,8343.0,8343.0,1,0,0,1.22
PHerc0490B,5907,no-division,5914,spread,4797.45,4479.61,8343.0,8343.0,1,0,0,1.22
PHerc0490B,5907,no-division,129363,spread,4816.66,4458.95,8343.0,8343.0,1,0,0,1.22
PHerc0490B,6296,as-is,20267211,position,4490.06,14126.73,8343.0,8343.0,0,0,0,1.22
PHerc0490B,6296,no-division,20267211,position,4744.06,3930.73,8343.0,8343.0,1,0,0,1.22
PHerc0490B,6296,no-division,6303,spread,4679.89,3911.3,8343.0,8343.0,1,0,0,1.22
PHerc0490B,6296,no-division,129752,spread,4513.74,4127.45,8343.0,8343.0,1,0,0,1.22
PHerc0490B,6685,as-is,20267600,position,4616.25,11511.95,8343.0,8343.0,0,0,0,1.22
PHerc0490B,6685,no-division,20267600,position,3395.25,5256.95,8343.0,8343.0,1,0,0,1.22
PHerc0490B,6685,no-division,6692,spread,5123.9,4368.09,8343.0,8343.0,1,0,0,1.22
PHerc0490B,6685,no-division,130141,spread,5215.3,4364.65,8343.0,8343.0,1,0,0,1.22
PHerc0490B,7073,as-is,20267988,position,3839.88,12024.1,8343.0,8343.0,0,0,0,1.22
PHerc0490B,7073,no-division,20267988,position,4341.88,4389.1,8343.0,8343.0,1,0,0,1.22
PHerc0490B,7073,no-division,7080,spread,3995.49,5156.29,8343.0,8343.0,1,0,0,1.22
PHerc0490B,7073,no-division,130529,spread,3435.3,4965.37,8343.0,8343.0,1,0,0,1.22
PHerc0490B,7462,as-is,20268377,position,3804.16,12727.94,8343.0,8343.0,0,0,0,1.22
PHerc0490B,7462,no-division,20268377,position,4561.16,3809.94,8343.0,8343.0,1,0,0,1.22
PHerc0490B,7462,no-division,7469,spread,4134.72,4625.71,8343.0,8343.0,1,0,0,1.22
PHerc0490B,7462,no-division,130918,spread,4646.5,3843.56,8343.0,8343.0,1,0,0,1.22
PHerc0490B,7851,as-is,20268766,position,3535.73,9943.32,8343.0,8343.0,0,0,0,1.22
PHerc0490B,7851,no-division,20268766,position,4038.73,3200.32,8343.0,8343.0,1,0,0,1.22
PHerc0490B,7851,no-division,7858,spread,4092.27,3195.85,8343.0,8343.0,1,0,0,1.22
PHerc0490B,7851,no-division,131307,spread,4021.56,4485.34,8343.0,8343.0,1,0,0,1.22
