scroll,z,k,seed,p,x,y,inside,capped
PHerc0257,11585,8,20280500,2.0,3620.1680586647744,2701.745605012484,1,0
PHerc0257,11585,9,20281500,0.5,3973.3356250643556,3572.9228525490216,1,0
PHerc0257,11585,9,20281500,1.0,3972.3356250643556,3539.9228525490216,1,0
PHerc0257,11585,9,20281500,1.5,4263.335625064356,3309.9228525490216,1,0
PHerc0257,11585,9,20281500,2.0,3824.3356250643556,2769.9228525490216,1,0
PHerc0257,11585,10,20282500,0.5,3959.356065834947,3590.3945704661246,1,0
PHerc0257,11585,10,20282500,1.0,3951.356065834947,3595.3945704661246,1,0
PHerc0257,11585,10,20282500,1.5,3790.356065834947,3692.3945704661246,1,0
PHerc0257,11585,10,20282500,2.0,3674.356065834947,2708.3945704661246,1,0
PHerc0257,11585,11,20283500,0.5,3954.6185489096515,3546.3198065620927,1,0
PHerc0257,11585,11,20283500,1.0,3793.6185489096515,3529.3198065620927,1,0
PHerc0257,11585,11,20283500,1.5,3785.6185489096515,3531.3198065620927,1,0
PHerc0257,11585,11,20283500,2.0,4237.6185489096515,4718.319806562093,1,0
PHerc0257,11585,12,20284500,0.5,3915.7979104523674,3547.0944569374788,1,0
PHerc0257,11585,12,20284500,1.0,3835.7979104523674,3517.0944569374788,1,0
PHerc0257,11585,12,20284500,1.5,3810.7979104523674,3523.0944569374788,1,0
PHerc0257,11585,12,20284500,2.0,4167.797910452367,4652.094456937479,1,0
PHerc0257,11585,13,20285500,0.5,3936.8148813262596,3549.7453097686175,1,0
PHerc0257,11585,13,20285500,1.0,3855.8148813262596,3511.7453097686175,1,0
PHerc0257,11585,13,20285500,1.5,3690.8148813262596,2834.7453097686175,1,0
PHerc0257,11585,13,20285500,2.0,3698.8148813262596,2683.7453097686175,1,0
PHerc0257,11585,14,20286500,0.5,3907.907473627347,3563.5322548313925,1,0
PHerc0257,11585,14,20286500,1.0,3872.907473627347,3557.5322548313925,1,0
PHerc0257,11585,14,20286500,1.5,4185.907473627347,3210.5322548313925,1,0
PHerc0257,11585,14,20286500,2.0,4084.907473627347,4509.5322548313925,1,0
PHerc0257,11585,15,20287500,0.5,3944.2335015238814,3526.247557012617,1,0
PHerc0257,11585,15,20287500,1.0,3951.2335015238814,3504.247557012617,1,0
PHerc0257,11585,15,20287500,1.5,3881.2335015238814,3154.247557012617,1,0
PHerc0257,11585,15,20287500,2.0,4285.233501523881,4436.247557012617,1,0
PHerc0257,11585,16,20288500,0.5,3934.30927535947,3489.166161841621,1,0
PHerc0257,11585,16,20288500,1.0,3947.30927535947,3468.166161841621,1,0
PHerc0257,11585,16,20288500,1.5,3615.3092753594706,3360.166161841621,1,0
PHerc0257,11585,16,20288500,2.0,3707.3092753594706,2668.166161841621,1,0
PHerc0257,11585,17,20289500,0.5,3876.070540390502,3570.781141084589,1,0
PHerc0257,11585,17,20289500,1.0,3855.070540390502,3537.781141084589,1,0
PHerc0257,11585,17,20289500,1.5,3693.070540390502,3352.781141084589,1,0
PHerc0257,11585,17,20289500,2.0,3640.070540390502,2681.781141084589,1,0
PHerc0257,11585,18,20290500,0.5,3939.2981857354553,3583.793840361026,1,0
PHerc0257,11585,18,20290500,1.0,3912.2981857354553,3546.793840361026,1,0
PHerc0257,11585,18,20290500,1.5,4168.298185735455,3776.793840361026,1,0
PHerc0257,11585,18,20290500,2.0,4091.2981857354553,4762.793840361026,1,0
PHerc0257,11585,19,20291500,0.5,3922.3399777392215,3536.671988957447,1,0
PHerc0257,11585,19,20291500,1.0,3748.3399777392215,3510.671988957447,1,0
PHerc0257,11585,19,20291500,1.5,3594.3399777392215,3368.671988957447,1,0
PHerc0257,11585,19,20291500,2.0,4069.3399777392215,4762.671988957447,1,0
PHerc0257,12206,0,20273121,0.5,3275.489629784587,4656.041603583656,1,0
PHerc0257,12206,0,20273121,1.0,3928.489629784587,3539.041603583656,1,0
PHerc0257,12206,0,20273121,1.5,3929.489629784587,3536.041603583656,1,0
PHerc0257,12206,0,20273121,2.0,3932.489629784587,3535.041603583656,1,0
PHerc0257,12206,1,20274121,0.5,3906.414663368224,3533.657596501628,1,0
PHerc0257,12206,1,20274121,1.0,3883.414663368224,3474.657596501628,1,0
PHerc0257,12206,1,20274121,1.5,4093.414663368224,3812.657596501628,1,0
PHerc0257,12206,1,20274121,2.0,4108.414663368224,3860.657596501628,1,0
PHerc0257,12206,2,20275121,0.5,3917.0746734025424,3536.7598432580407,1,0
PHerc0257,12206,2,20275121,1.0,3925.0746734025424,3521.7598432580407,1,0
PHerc0257,12206,2,20275121,1.5,3924.0746734025424,3519.7598432580407,1,0
PHerc0257,12206,2,20275121,2.0,3913.0746734025424,3527.7598432580407,1,0
PHerc0257,12206,3,20276121,0.5,3972.0931300762636,3622.148614368394,1,0
PHerc0257,12206,3,20276121,1.0,3909.0931300762636,3507.148614368394,1,0
PHerc0257,12206,3,20276121,1.5,3888.0931300762636,3500.148614368394,1,0
PHerc0257,12206,3,20276121,2.0,3875.0931300762636,3479.148614368394,1,0
PHerc0257,12206,4,20277121,0.5,3905.0315296878243,3519.180408430985,1,0
PHerc0257,12206,4,20277121,1.0,4117.031529687824,3870.180408430985,1,0
PHerc0257,12206,4,20277121,1.5,4114.031529687824,3874.180408430985,1,0
PHerc0257,12206,4,20277121,2.0,4113.031529687824,3875.180408430985,1,0
PHerc0257,12206,5,20278121,0.5,3821.043218249085,3626.083001349685,1,0
PHerc0257,12206,5,20278121,1.0,3909.043218249085,3509.083001349685,1,0
PHerc0257,12206,5,20278121,1.5,3903.043218249085,3504.083001349685,1,0
PHerc0257,12206,5,20278121,2.0,3891.043218249085,3501.083001349685,1,0
PHerc0257,12206,6,20279121,0.5,4012.419261549039,3766.705387666191,1,0
PHerc0257,12206,6,20279121,1.0,4038.419261549039,3740.705387666191,1,0
PHerc0257,12206,6,20279121,1.5,4082.419261549039,3768.705387666191,1,0
PHerc0257,12206,6,20279121,2.0,4086.419261549039,3766.705387666191,1,0
PHerc0257,12206,7,20280121,0.5,3958.8214158540986,3701.810099445367,1,0
PHerc0257,12206,7,20280121,1.0,3966.8214158540986,3569.810099445367,1,0
PHerc0257,12206,7,20280121,1.5,4254.821415854099,3714.810099445367,1,0
PHerc0257,12206,7,20280121,2.0,4258.821415854099,3712.810099445367,1,0
PHerc0257,12206,8,20281121,0.5,3903.2095653334545,3534.3849313686915,1,0
PHerc0257,12206,8,20281121,1.0,3871.2095653334545,3482.3849313686915,1,0
PHerc0257,12206,8,20281121,1.5,3866.2095653334545,3473.3849313686915,1,0
PHerc0257,12206,8,20281121,2.0,3865.2095653334545,3471.3849313686915,1,0
PHerc0257,12206,9,20282121,0.5,3923.9897507611768,3545.9765990148953,1,0
PHerc0257,12206,9,20282121,1.0,3916.9897507611768,3513.9765990148953,1,0
PHerc0257,12206,9,20282121,1.5,3914.9897507611768,3508.9765990148953,1,0
PHerc0257,12206,9,20282121,2.0,3922.9897507611768,3509.9765990148953,1,0
PHerc0257,12206,10,20283121,0.5,3911.604907003317,3542.002535230291,1,0
PHerc0257,12206,10,20283121,1.0,3858.604907003317,3493.002535230291,1,0
PHerc0257,12206,10,20283121,1.5,3842.604907003317,3480.002535230291,1,0
PHerc0257,12206,10,20283121,2.0,3838.604907003317,3472.002535230291,1,0
PHerc0257,12206,11,20284121,0.5,3952.040227762772,3587.970884645455,1,0
PHerc0257,12206,11,20284121,1.0,3937.040227762772,3526.970884645455,1,0
PHerc0257,12206,11,20284121,1.5,3740.040227762772,3611.970884645455,1,0
PHerc0257,12206,11,20284121,2.0,3596.040227762772,3646.970884645455,1,0
PHerc0257,12206,12,20285121,0.5,3265.8923463794968,4645.975392346631,1,0
PHerc0257,12206,12,20285121,1.0,3872.8923463794968,3490.9753923466315,1,0
PHerc0257,12206,12,20285121,1.5,3868.8923463794968,3479.9753923466315,1,0
PHerc0257,12206,12,20285121,2.0,3867.8923463794968,3472.9753923466315,1,0
PHerc0257,12206,13,20286121,0.5,3984.4609072294334,3686.417842739901,1,0
PHerc0257,12206,13,20286121,1.0,3994.4609072294334,3664.417842739901,1,0
PHerc0257,12206,13,20286121,1.5,3996.4609072294334,3663.417842739901,1,0
PHerc0257,12206,13,20286121,2.0,4006.4609072294334,3677.417842739901,1,0
PHerc0257,12206,14,20287121,0.5,3262.8205810245886,4645.514333573062,1,0
PHerc0257,12206,14,20287121,1.0,3863.8205810245886,3501.514333573062,1,0
PHerc0257,12206,14,20287121,1.5,3804.8205810245886,3444.514333573062,1,0
PHerc0257,12206,14,20287121,2.0,3790.8205810245886,3434.514333573062,1,0
PHerc0257,12206,15,20288121,0.5,3916.07489477973,3541.033158646459,1,0
PHerc0257,12206,15,20288121,1.0,4065.07489477973,3784.033158646459,1,0
PHerc0257,12206,15,20288121,1.5,3880.07489477973,3473.033158646459,1,0
PHerc0257,12206,15,20288121,2.0,3880.07489477973,3473.033158646459,1,0
PHerc0257,12206,16,20289121,0.5,3857.331852295016,3616.2345977384502,1,0
PHerc0257,12206,16,20289121,1.0,3883.331852295016,3499.2345977384502,1,0
PHerc0257,12206,16,20289121,1.5,3879.331852295016,3496.2345977384502,1,0
PHerc0257,12206,16,20289121,2.0,3878.331852295016,3495.2345977384502,1,0
PHerc0257,12206,17,20290121,0.5,3914.033190905322,3542.4023019539836,1,0
PHerc0257,12206,17,20290121,1.0,3886.033190905322,3475.4023019539836,1,0
PHerc0257,12206,17,20290121,1.5,3873.033190905322,3459.4023019539836,1,0
PHerc0257,12206,17,20290121,2.0,3871.033190905322,3457.4023019539836,1,0
PHerc0257,12206,18,20291121,0.5,3928.508519582064,3544.455106820279,1,0
PHerc0257,12206,18,20291121,1.0,3895.508519582064,3487.455106820279,1,0
PHerc0257,12206,18,20291121,1.5,3898.508519582064,3477.455106820279,1,0
PHerc0257,12206,18,20291121,2.0,3809.508519582064,3445.455106820279,1,0
PHerc0257,12206,19,20292121,0.5,3902.6626776662233,3554.1907881424677,1,0
PHerc0257,12206,19,20292121,1.0,3849.6626776662233,3486.1907881424677,1,0
PHerc0257,12206,19,20292121,1.5,3830.6626776662233,3475.1907881424677,1,0
PHerc0257,12206,19,20292121,2.0,3820.6626776662233,3462.1907881424677,1,0
PHerc0257,12827,0,20273742,0.5,4176.298471752272,4266.202188044016,1,0
PHerc0257,12827,0,20273742,1.0,3882.2984717522722,3810.202188044016,1,0
PHerc0257,12827,0,20273742,1.5,4213.298471752272,4278.202188044016,1,0
PHerc0257,12827,0,20273742,2.0,4099.298471752272,3712.202188044016,1,0
PHerc0257,12827,1,20274742,0.5,3899.6172742929416,3798.265679197919,1,0
PHerc0257,12827,1,20274742,1.0,3983.6172742929416,3794.265679197919,1,0
PHerc0257,12827,1,20274742,1.5,4085.617274292941,3682.265679197919,1,0
PHerc0257,12827,1,20274742,2.0,4169.617274292941,3496.265679197919,1,0
PHerc0257,12827,2,20275742,0.5,4184.158370394342,4310.050079954039,1,0
PHerc0257,12827,2,20275742,1.0,4195.158370394342,4331.050079954039,1,0
PHerc0257,12827,2,20275742,1.5,4247.158370394342,4327.050079954039,1,0
PHerc0257,12827,2,20275742,2.0,4252.158370394342,4329.050079954039,1,0
PHerc0257,12827,3,20276742,0.5,3931.4407305671466,3825.5803869864885,1,0
PHerc0257,12827,3,20276742,1.0,3876.4407305671466,3770.5803869864885,1,0
PHerc0257,12827,3,20276742,1.5,4039.4407305671466,3620.5803869864885,1,0
PHerc0257,12827,3,20276742,2.0,3140.4407305671466,3566.5803869864885,1,0
PHerc0257,12827,4,20277742,0.5,4148.6492246842045,4213.231253957239,1,0
PHerc0257,12827,4,20277742,1.0,4062.6492246842045,3679.2312539572386,1,0
PHerc0257,12827,4,20277742,1.5,4071.6492246842045,3675.2312539572386,1,0
PHerc0257,12827,4,20277742,2.0,4073.6492246842045,3676.2312539572386,1,0
PHerc0257,12827,5,20278742,0.5,4140.979527458578,4154.54294769324,1,0
PHerc0257,12827,5,20278742,1.0,3912.9795274585776,3770.5429476932404,1,0
PHerc0257,12827,5,20278742,1.5,4063.9795274585776,3671.5429476932404,1,0
PHerc0257,12827,5,20278742,2.0,4192.979527458578,4360.54294769324,1,0
PHerc0257,12827,6,20279742,0.5,4120.945831705841,4167.405059810774,1,0
PHerc0257,12827,6,20279742,1.0,4140.945831705841,4165.405059810774,1,0
PHerc0257,12827,6,20279742,1.5,4171.945831705841,4154.405059810774,1,0
PHerc0257,12827,6,20279742,2.0,3902.9458317058406,2857.405059810774,1,0
PHerc0257,12827,7,20280742,0.5,3954.4228953913234,3829.8522792104777,1,0
PHerc0257,12827,7,20280742,1.0,4062.4228953913234,3703.8522792104777,1,0
PHerc0257,12827,7,20280742,1.5,4067.4228953913234,3687.8522792104777,1,0
PHerc0257,12827,7,20280742,2.0,4114.422895391323,3498.8522792104777,1,0
PHerc0257,12827,8,20281742,0.5,4142.749103561311,4207.592778249188,1,0
PHerc0257,12827,8,20281742,1.0,3964.749103561311,3772.592778249188,1,0
PHerc0257,12827,8,20281742,1.5,4085.749103561311,3682.592778249188,1,0
PHerc0257,12827,8,20281742,2.0,3940.749103561311,5146.592778249188,1,0
PHerc0257,12827,9,20282742,0.5,3927.937895097677,3835.3284110895784,1,0
PHerc0257,12827,9,20282742,1.0,4159.937895097677,4207.328411089578,1,0
PHerc0257,12827,9,20282742,1.5,3986.937895097677,3812.3284110895784,1,0
PHerc0257,12827,9,20282742,2.0,4200.937895097677,4442.328411089578,1,0
PHerc0257,12827,10,20283742,0.5,3935.076714901606,3815.0267128607074,1,0
PHerc0257,12827,10,20283742,1.0,4046.076714901606,3692.0267128607074,1,0
PHerc0257,12827,10,20283742,1.5,4146.0767149016065,3499.0267128607074,1,0
PHerc0257,12827,10,20283742,2.0,4147.0767149016065,3498.0267128607074,1,0
PHerc0257,12827,11,20284742,0.5,4131.578926222655,4139.573152273026,1,0
PHerc0257,12827,11,20284742,1.0,3939.5789262226554,3799.5731522730257,1,0
PHerc0257,12827,11,20284742,1.5,4042.5789262226554,3669.5731522730257,1,0
PHerc0257,12827,11,20284742,2.0,4347.578926222655,4566.573152273026,1,0
PHerc0257,12827,12,20285742,0.5,3946.0817220968324,3799.3503217956086,1,0
PHerc0257,12827,12,20285742,1.0,4164.081722096833,4248.350321795609,1,0
PHerc0257,12827,12,20285742,1.5,4177.081722096833,3464.3503217956086,1,0
PHerc0257,12827,12,20285742,2.0,4178.081722096833,3464.3503217956086,1,0
PHerc0257,12827,13,20286742,0.5,3894.688770977831,3827.507955386787,1,0
PHerc0257,12827,13,20286742,1.0,4141.688770977831,4183.507955386787,1,0
PHerc0257,12827,13,20286742,1.5,4190.688770977831,3447.507955386787,1,0
PHerc0257,12827,13,20286742,2.0,4321.688770977831,4280.507955386787,1,0
PHerc0257,12827,14,20287742,0.5,4135.914944234709,4178.718360512539,1,0
PHerc0257,12827,14,20287742,1.0,3965.914944234709,3797.718360512539,1,0
PHerc0257,12827,14,20287742,1.5,4160.914944234709,3462.718360512539,1,0
PHerc0257,12827,14,20287742,2.0,4393.914944234709,4694.718360512539,1,0
PHerc0257,12827,15,20288742,0.5,3964.155360060545,3830.529892323846,1,0
PHerc0257,12827,15,20288742,1.0,3963.155360060545,3801.529892323846,1,0
PHerc0257,12827,15,20288742,1.5,4241.155360060545,4324.529892323846,1,0
PHerc0257,12827,15,20288742,2.0,3008.155360060545,3750.529892323846,1,0
PHerc0257,12827,16,20289742,0.5,3936.7272549744275,3809.752630250591,1,0
PHerc0257,12827,16,20289742,1.0,4135.7272549744275,4192.752630250591,1,0
PHerc0257,12827,16,20289742,1.5,4100.7272549744275,3729.752630250591,1,0
PHerc0257,12827,16,20289742,2.0,3942.7272549744275,3538.752630250591,1,0
PHerc0257,12827,17,20290742,0.5,4146.888766096106,4216.5622738439715,1,0
PHerc0257,12827,17,20290742,1.0,3978.8887660961063,3773.5622738439715,1,0
PHerc0257,12827,17,20290742,1.5,4072.8887660961063,3693.5622738439715,1,0
PHerc0257,12827,17,20290742,2.0,4193.888766096106,4386.5622738439715,1,0
PHerc0257,12827,18,20291742,0.5,4153.936452043658,4241.208389361702,1,0
PHerc0257,12827,18,20291742,1.0,4164.936452043658,4252.208389361702,1,0
PHerc0257,12827,18,20291742,1.5,4077.9364520436584,3716.208389361702,1,0
PHerc0257,12827,18,20291742,2.0,4223.936452043658,4448.208389361702,1,0
PHerc0257,12827,19,20292742,0.5,3951.2290440898623,3836.9372548799784,1,0
PHerc0257,12827,19,20292742,1.0,3945.2290440898623,3820.9372548799784,1,0
PHerc0257,12827,19,20292742,1.5,3971.2290440898623,3683.9372548799784,1,0
PHerc0257,12827,19,20292742,2.0,4003.2290440898623,3556.9372548799784,1,0
PHerc0257,13449,0,20274364,0.5,3966.4408750097364,3795.908452137597,1,0
PHerc0257,13449,0,20274364,1.0,3971.4408750097364,3778.908452137597,1,0
PHerc0257,13449,0,20274364,1.5,3248.4408750097364,3648.908452137597,1,0
PHerc0257,13449,0,20274364,2.0,3246.4408750097364,3647.908452137597,1,0
PHerc0257,13449,1,20275364,0.5,4023.394298292651,3934.4835937432354,1,0
PHerc0257,13449,1,20275364,1.0,3939.394298292651,3746.4835937432354,1,0
PHerc0257,13449,1,20275364,1.5,3945.394298292651,3707.4835937432354,1,0
PHerc0257,13449,1,20275364,2.0,3945.394298292651,3706.4835937432354,1,0
PHerc0257,13449,2,20276364,0.5,4007.4167426770964,3895.4840170093885,1,0
PHerc0257,13449,2,20276364,1.0,4023.4167426770964,3895.4840170093885,1,0
PHerc0257,13449,2,20276364,1.5,4025.4167426770964,3896.4840170093885,1,0
PHerc0257,13449,2,20276364,2.0,4065.4167426770964,3885.4840170093885,1,0
PHerc0257,13449,3,20277364,0.5,3988.1048717998556,3868.6464155574004,1,0
PHerc0257,13449,3,20277364,1.0,3974.1048717998556,3832.6464155574004,1,0
PHerc0257,13449,3,20277364,1.5,3980.1048717998556,3835.6464155574004,1,0
PHerc0257,13449,3,20277364,2.0,3981.1048717998556,3835.6464155574004,1,0
PHerc0257,13449,4,20278364,0.5,4049.3930296492817,3997.437005272962,1,0
PHerc0257,13449,4,20278364,1.0,4096.393029649282,4045.437005272962,1,0
PHerc0257,13449,4,20278364,1.5,4097.393029649282,4045.437005272962,1,0
PHerc0257,13449,4,20278364,2.0,4097.393029649282,4045.437005272962,1,0
PHerc0257,13449,5,20279364,0.5,3983.8267103180815,3852.4769120139354,1,0
PHerc0257,13449,5,20279364,1.0,3950.8267103180815,3769.4769120139354,1,0
PHerc0257,13449,5,20279364,1.5,3949.8267103180815,3759.4769120139354,1,0
PHerc0257,13449,5,20279364,2.0,4121.8267103180815,3385.4769120139354,1,0
PHerc0257,13449,6,20280364,0.5,3969.7496518601974,3829.753043838323,1,0
PHerc0257,13449,6,20280364,1.0,3960.7496518601974,3778.753043838323,1,0
PHerc0257,13449,6,20280364,1.5,3967.7496518601974,3777.753043838323,1,0
PHerc0257,13449,6,20280364,2.0,3571.7496518601974,3777.753043838323,1,0
PHerc0257,13449,7,20281364,0.5,4002.5351493491157,3872.757995863639,1,0
PHerc0257,13449,7,20281364,1.0,4009.5351493491157,3859.757995863639,1,0
PHerc0257,13449,7,20281364,1.5,4009.5351493491157,3856.757995863639,1,0
PHerc0257,13449,7,20281364,2.0,4008.5351493491157,3855.757995863639,1,0
PHerc0257,13449,8,20282364,0.5,3976.1175287876267,4074.1507035025134,1,0
PHerc0257,13449,8,20282364,1.0,3981.1175287876267,3780.1507035025134,1,0
PHerc0257,13449,8,20282364,1.5,3982.1175287876267,3777.1507035025134,1,0
PHerc0257,13449,8,20282364,2.0,3861.1175287876267,3544.1507035025134,1,0
PHerc0257,13449,9,20283364,0.5,3998.6884438859197,3884.881884976656,1,0
PHerc0257,13449,9,20283364,1.0,3983.6884438859197,3817.881884976656,1,0
PHerc0257,13449,9,20283364,1.5,3984.6884438859197,3816.881884976656,1,0
PHerc0257,13449,9,20283364,2.0,3984.6884438859197,3816.881884976656,1,0
PHerc0257,13449,10,20284364,0.5,4011.646004979997,3848.387431406658,1,0
PHerc0257,13449,10,20284364,1.0,3973.646004979997,3780.387431406658,1,0
PHerc0257,13449,10,20284364,1.5,3974.6460049799966,3779.387431406658,1,0
PHerc0257,13449,10,20284364,2.0,3372.6460049799966,3686.387431406658,1,0
PHerc0257,13449,11,20285364,0.5,3965.4108300819917,3855.2098715918046,1,0
PHerc0257,13449,11,20285364,1.0,3952.4108300819917,3827.2098715918046,1,0
PHerc0257,13449,11,20285364,1.5,3949.4108300819917,3824.2098715918046,1,0
PHerc0257,13449,11,20285364,2.0,3173.4108300819917,3768.2098715918046,1,0
PHerc0257,13449,12,20286364,0.5,3980.260699068467,3852.9805532446135,1,0
PHerc0257,13449,12,20286364,1.0,3991.260699068467,3848.9805532446135,1,0
PHerc0257,13449,12,20286364,1.5,3991.260699068467,3812.9805532446135,1,0
PHerc0257,13449,12,20286364,2.0,3995.260699068467,3809.9805532446135,1,0
PHerc0257,13449,13,20287364,0.5,4017.799395304038,4110.630904050254,1,0
PHerc0257,13449,13,20287364,1.0,3958.799395304038,3797.630904050254,1,0
PHerc0257,13449,13,20287364,1.5,3801.799395304038,3548.630904050254,1,0
PHerc0257,13449,13,20287364,2.0,3757.799395304038,3509.630904050254,1,0
PHerc0257,13449,14,20288364,0.5,3990.102570035569,3850.8891446559564,1,0
PHerc0257,13449,14,20288364,1.0,3995.102570035569,3809.8891446559564,1,0
PHerc0257,13449,14,20288364,1.5,3996.102570035569,3808.8891446559564,1,0
PHerc0257,13449,14,20288364,2.0,3995.102570035569,3809.8891446559564,1,0
PHerc0257,13449,15,20289364,0.5,3934.2883702039135,4172.992431765722,1,0
PHerc0257,13449,15,20289364,1.0,3993.2883702039135,3869.9924317657224,1,0
PHerc0257,13449,15,20289364,1.5,3994.2883702039135,3869.9924317657224,1,0
PHerc0257,13449,15,20289364,2.0,3763.2883702039135,2948.9924317657224,1,0
PHerc0257,13449,16,20290364,0.5,4000.774153362351,4022.0746348641624,1,0
PHerc0257,13449,16,20290364,1.0,4006.774153362351,3862.0746348641624,1,0
PHerc0257,13449,16,20290364,1.5,3992.774153362351,3782.0746348641624,1,0
PHerc0257,13449,16,20290364,2.0,3928.774153362351,4272.074634864162,1,0
PHerc0257,13449,17,20291364,0.5,3961.3308587770634,4098.497465255365,1,0
PHerc0257,13449,17,20291364,1.0,4073.3308587770634,3995.4974652553647,1,0
PHerc0257,13449,17,20291364,1.5,4085.3308587770634,4014.4974652553647,1,0
PHerc0257,13449,17,20291364,2.0,3843.3308587770634,3530.4974652553647,1,0
PHerc0257,13449,18,20292364,0.5,3975.460248939471,3854.66802703385,1,0
PHerc0257,13449,18,20292364,1.0,3974.460248939471,3827.66802703385,1,0
PHerc0257,13449,18,20292364,1.5,3971.460248939471,3827.66802703385,1,0
PHerc0257,13449,18,20292364,2.0,3971.460248939471,3831.66802703385,1,0
PHerc0257,13449,19,20293364,0.5,3957.390034478517,3800.4729173142114,1,0
PHerc0257,13449,19,20293364,1.0,3962.390034478517,3788.4729173142114,1,0
PHerc0257,13449,19,20293364,1.5,3963.390034478517,3787.4729173142114,1,0
PHerc0257,13449,19,20293364,2.0,3964.390034478517,3788.4729173142114,1,0
PHerc0257,14070,0,20274985,0.5,4000.9711955253406,4038.211614870066,1,0
PHerc0257,14070,0,20274985,1.0,3997.9711955253406,4041.211614870066,1,0
PHerc0257,14070,0,20274985,1.5,3619.9711955253406,3813.211614870066,1,0
PHerc0257,14070,0,20274985,2.0,3373.9711955253406,3717.211614870066,1,0
PHerc0257,14070,1,20275985,0.5,3997.3908553426418,4015.640127939151,1,0
PHerc0257,14070,1,20275985,1.0,3941.3908553426418,3844.640127939151,1,0
PHerc0257,14070,1,20275985,1.5,3630.3908553426418,3791.640127939151,1,0
PHerc0257,14070,1,20275985,2.0,4067.3908553426418,3282.640127939151,1,0
PHerc0257,14070,2,20276985,0.5,4012.102703106715,4047.373081090953,1,0
PHerc0257,14070,2,20276985,1.0,4008.102703106715,4035.373081090953,1,0
PHerc0257,14070,2,20276985,1.5,3421.102703106715,3635.373081090953,1,0
PHerc0257,14070,2,20276985,2.0,3407.102703106715,3626.373081090953,1,0
PHerc0257,14070,3,20277985,0.5,3994.9260079745545,3993.3501576611543,1,0
PHerc0257,14070,3,20277985,1.0,3962.9260079745545,3955.3501576611543,1,0
PHerc0257,14070,3,20277985,1.5,3645.9260079745545,3853.3501576611543,1,0
PHerc0257,14070,3,20277985,2.0,3348.9260079745545,3899.3501576611543,1,0
PHerc0257,14070,4,20278985,0.5,3987.6445154461453,4026.0393674359093,1,0
PHerc0257,14070,4,20278985,1.0,3982.6445154461453,4025.0393674359093,1,0
PHerc0257,14070,4,20278985,1.5,3580.6445154461453,3662.0393674359093,1,0
PHerc0257,14070,4,20278985,2.0,3563.6445154461453,3660.0393674359093,1,0
PHerc0257,14070,5,20279985,0.5,3998.3059729328443,3997.8830232967484,1,0
PHerc0257,14070,5,20279985,1.0,3635.3059729328443,3800.8830232967484,1,0
PHerc0257,14070,5,20279985,1.5,3587.3059729328443,3721.8830232967484,1,0
PHerc0257,14070,5,20279985,2.0,3627.3059729328443,3810.8830232967484,1,0
PHerc0257,14070,6,20280985,0.5,3984.7797627281816,4010.693645705601,1,0
PHerc0257,14070,6,20280985,1.0,3913.7797627281816,3804.693645705601,1,0
PHerc0257,14070,6,20280985,1.5,3620.7797627281816,3816.693645705601,1,0
PHerc0257,14070,6,20280985,2.0,3620.7797627281816,3818.693645705601,1,0
PHerc0257,14070,7,20281985,0.5,3992.3951472472145,4017.3097342813644,1,0
PHerc0257,14070,7,20281985,1.0,3984.3951472472145,4019.3097342813644,1,0
PHerc0257,14070,7,20281985,1.5,3570.3951472472145,3622.3097342813644,1,0
PHerc0257,14070,7,20281985,2.0,3373.3951472472145,3535.3097342813644,1,0
PHerc0257,14070,8,20282985,0.5,3986.0390029395585,3964.3798019234846,1,0
PHerc0257,14070,8,20282985,1.0,3972.0390029395585,3941.3798019234846,1,0
PHerc0257,14070,8,20282985,1.5,3615.0390029395585,3749.3798019234846,1,0
PHerc0257,14070,8,20282985,2.0,3316.0390029395585,3791.3798019234846,1,0
PHerc0257,14070,9,20283985,0.5,3991.122661675454,4016.4593778455646,1,0
PHerc0257,14070,9,20283985,1.0,3982.122661675454,4023.4593778455646,1,0
PHerc0257,14070,9,20283985,1.5,3636.122661675454,3831.4593778455646,1,0
PHerc0257,14070,9,20283985,2.0,3775.122661675454,3263.4593778455646,1,0
PHerc0257,14070,10,20284985,0.5,3985.9616893414986,3977.3499443474566,1,0
PHerc0257,14070,10,20284985,1.0,3980.9616893414986,3980.3499443474566,1,0
PHerc0257,14070,10,20284985,1.5,3626.9616893414986,3776.3499443474566,1,0
PHerc0257,14070,10,20284985,2.0,3453.9616893414986,3918.3499443474566,1,0
PHerc0257,14070,11,20285985,0.5,3997.9058743455644,4020.0547535015903,1,0
PHerc0257,14070,11,20285985,1.0,3989.9058743455644,4028.0547535015903,1,0
PHerc0257,14070,11,20285985,1.5,3984.9058743455644,4041.0547535015903,1,0
PHerc0257,14070,11,20285985,2.0,3269.9058743455644,3837.0547535015903,1,0
PHerc0257,14070,12,20286985,0.5,4017.8606721149954,4054.1584904382644,1,0
PHerc0257,14070,12,20286985,1.0,3695.8606721149954,3850.1584904382644,1,0
PHerc0257,14070,12,20286985,1.5,3650.8606721149954,3810.1584904382644,1,0
PHerc0257,14070,12,20286985,2.0,3216.8606721149954,3781.1584904382644,1,0
PHerc0257,14070,13,20287985,0.5,3978.3948438601465,3971.252077460964,1,0
PHerc0257,14070,13,20287985,1.0,3949.3948438601465,3942.252077460964,1,0
PHerc0257,14070,13,20287985,1.5,3577.3948438601465,3768.252077460964,1,0
